staff,auto,gate,unt,p_child,arr_d,untreated,treated,adult,child,mape_t5,mape_f8,desv_unt,desv_tre,desv_ad,desv_ch
1.5,false,0.008350,0.013566,0.0700,199.55,60.00,17.00,34.00,2.00,7.511,8.73,16.32,6.92,2.04,-4.76
1.5,false,0.008350,0.014212,0.0700,199.55,63.00,17.00,34.00,2.00,8.965,8.73,22.14,6.92,2.04,-4.76
1.5,false,0.008790,0.010982,0.0700,199.55,48.00,18.00,35.00,2.00,7.488,8.73,-6.94,13.21,5.04,-4.76
1.5,false,0.008790,0.011628,0.0700,199.55,51.00,18.00,35.00,2.00,6.034,8.73,-1.12,13.21,5.04,-4.76
1.5,false,0.008790,0.012274,0.0700,199.55,54.00,18.00,35.00,2.00,6.926,8.73,4.69,13.21,5.04,-4.76
1.5,false,0.008790,0.012920,0.0700,199.55,56.00,18.00,35.00,2.00,7.895,8.73,8.57,13.21,5.04,-4.76
1.5,false,0.008790,0.013566,0.0700,199.55,60.00,18.00,35.00,2.00,9.834,8.73,16.32,13.21,5.04,-4.76
1.5,false,0.008790,0.014212,0.0700,199.55,62.00,18.00,35.00,2.00,10.803,8.73,20.20,13.21,5.04,-4.76
1.5,false,0.009229,0.010982,0.0700,199.55,48.00,19.00,37.00,2.00,10.561,8.73,-6.94,19.50,11.04,-4.76
1.5,false,0.009229,0.011628,0.0700,199.55,51.00,19.00,37.00,2.00,9.107,8.73,-1.12,19.50,11.04,-4.76
1.5,false,0.009229,0.012274,0.0700,199.55,53.00,19.00,37.00,2.00,9.514,8.73,2.75,19.50,11.04,-4.76
1.5,false,0.009229,0.012920,0.0700,199.55,56.00,19.00,37.00,2.00,10.968,8.73,8.57,19.50,11.04,-4.76
1.5,false,0.009229,0.013566,0.0700,199.55,60.00,19.00,37.00,2.00,12.907,8.73,16.32,19.50,11.04,-4.76
1.5,false,0.009229,0.014212,0.0700,199.55,63.00,19.00,37.00,2.00,14.361,8.73,22.14,19.50,11.04,-4.76
1.5,false,0.009669,0.010982,0.0700,199.55,49.00,19.00,39.00,3.00,21.101,8.73,-5.00,19.50,17.05,42.86
1.5,false,0.009669,0.011628,0.0700,199.55,51.00,19.00,39.00,3.00,20.131,8.73,-1.12,19.50,17.05,42.86
1.5,false,0.009669,0.012274,0.0700,199.55,54.00,19.00,39.00,3.00,21.023,8.73,4.69,19.50,17.05,42.86
1.5,false,0.009669,0.012920,0.0700,199.55,57.00,19.00,39.00,3.00,22.477,8.73,10.51,19.50,17.05,42.86
1.5,false,0.009669,0.013566,0.0700,199.55,61.00,19.00,39.00,3.00,24.416,8.73,18.26,19.50,17.05,42.86
1.5,false,0.009669,0.014212,0.0700,199.55,64.00,19.00,39.00,3.00,25.870,8.73,24.08,19.50,17.05,42.86
1.5,true,0.007951,0.011671,0.0500,199.55,51.00,16.00,33.00,2.00,1.869,8.73,-1.12,0.63,-0.96,-4.76
1.5,true,0.007951,0.011671,0.0550,199.55,51.00,17.00,33.00,2.00,3.441,8.73,-1.12,6.92,-0.96,-4.76
1.5,true,0.007951,0.011671,0.0590,199.55,51.00,17.00,33.00,2.00,3.441,8.73,-1.12,6.92,-0.96,-4.76
1.5,true,0.007951,0.011671,0.0620,199.55,51.00,17.00,33.00,2.00,3.441,8.73,-1.12,6.92,-0.96,-4.76
1.5,true,0.007951,0.011671,0.0650,199.55,51.00,17.00,33.00,2.00,3.441,8.73,-1.12,6.92,-0.96,-4.76
1.5,true,0.007951,0.011671,0.0700,199.55,51.00,17.00,33.00,2.00,3.441,8.73,-1.12,6.92,-0.96,-4.76
3,false,0.007471,0.010982,0.0500,201.05,49.00,15.00,31.00,1.00,17.502,8.73,-5.00,-5.66,-6.96,-52.38
3,false,0.007471,0.011628,0.0500,201.05,52.00,15.00,31.00,1.00,16.455,8.73,0.81,-5.66,-6.96,-52.38
3,false,0.007471,0.012274,0.0500,201.05,55.00,15.00,31.00,1.00,17.909,8.73,6.63,-5.66,-6.96,-52.38
3,false,0.007471,0.012920,0.0500,201.05,58.00,15.00,31.00,1.00,19.363,8.73,12.45,-5.66,-6.96,-52.38
3,false,0.007471,0.013566,0.0500,201.05,61.00,15.00,31.00,1.00,20.817,8.73,18.26,-5.66,-6.96,-52.38
3,false,0.007471,0.014212,0.0500,201.05,64.00,15.00,31.00,1.00,22.271,8.73,24.08,-5.66,-6.96,-52.38
3,false,0.007911,0.010982,0.0500,201.00,50.00,16.00,32.00,2.00,3.104,8.73,-3.06,0.63,-3.96,-4.76
3,false,0.007911,0.011628,0.0500,201.00,53.00,16.00,32.00,2.00,3.026,8.73,2.75,0.63,-3.96,-4.76
3,false,0.007911,0.012274,0.0500,201.00,56.00,16.00,32.00,2.00,4.480,8.73,8.57,0.63,-3.96,-4.76
3,false,0.007911,0.012920,0.0500,201.00,59.00,16.00,32.00,2.00,5.934,8.73,14.39,0.63,-3.96,-4.76
3,false,0.007911,0.013566,0.0500,201.00,62.00,16.00,32.00,2.00,7.389,8.73,20.20,0.63,-3.96,-4.76
3,false,0.007911,0.014212,0.0500,201.00,64.00,16.00,32.00,2.00,8.358,8.73,24.08,0.63,-3.96,-4.76
3,false,0.008350,0.010982,0.0500,201.05,50.00,17.00,34.00,2.00,4.196,8.73,-3.06,6.92,2.04,-4.76
3,false,0.008350,0.011628,0.0500,201.05,53.00,17.00,34.00,2.00,4.118,8.73,2.75,6.92,2.04,-4.76
3,false,0.008350,0.012274,0.0500,201.05,55.00,17.00,34.00,2.00,5.088,8.73,6.63,6.92,2.04,-4.76
3,false,0.008350,0.012920,0.0500,201.05,58.00,17.00,34.00,2.00,6.542,8.73,12.45,6.92,2.04,-4.76
3,false,0.008350,0.013566,0.0500,201.05,62.00,17.00,34.00,2.00,8.481,8.73,20.20,6.92,2.04,-4.76
3,false,0.008350,0.014212,0.0500,201.05,64.00,17.00,34.00,2.00,9.450,8.73,24.08,6.92,2.04,-4.76
3,false,0.008790,0.010982,0.0500,201.05,50.00,18.00,36.00,2.00,7.269,8.73,-3.06,13.21,8.04,-4.76
3,false,0.008790,0.011628,0.0500,201.05,52.00,18.00,36.00,2.00,6.707,8.73,0.81,13.21,8.04,-4.76
3,false,0.008790,0.012274,0.0500,201.05,55.00,18.00,36.00,2.00,8.161,8.73,6.63,13.21,8.04,-4.76
3,false,0.008790,0.012920,0.0500,201.05,58.00,18.00,36.00,2.00,9.615,8.73,12.45,13.21,8.04,-4.76
3,false,0.008790,0.013566,0.0500,201.05,62.00,18.00,36.00,2.00,11.554,8.73,20.20,13.21,8.04,-4.76
3,false,0.008790,0.014212,0.0500,201.05,65.00,18.00,36.00,2.00,13.008,8.73,26.02,13.21,8.04,-4.76
3,false,0.009229,0.010982,0.0500,201.05,48.00,19.00,38.00,2.00,11.311,8.73,-6.94,19.50,14.05,-4.76
3,false,0.009229,0.011628,0.0500,201.05,51.00,19.00,38.00,2.00,9.857,8.73,-1.12,19.50,14.05,-4.76
3,false,0.009229,0.012274,0.0500,201.05,54.00,19.00,38.00,2.00,10.749,8.73,4.69,19.50,14.05,-4.76
3,false,0.009229,0.012920,0.0500,201.05,57.00,19.00,38.00,2.00,12.203,8.73,10.51,19.50,14.05,-4.76
3,false,0.009229,0.013566,0.0500,201.05,60.00,19.00,38.00,2.00,13.657,8.73,16.32,19.50,14.05,-4.76
3,false,0.009229,0.014212,0.0500,201.05,63.00,19.00,38.00,2.00,15.111,8.73,22.14,19.50,14.05,-4.76
3,false,0.009669,0.010982,0.0500,201.05,48.00,20.00,40.00,2.00,14.384,8.73,-6.94,25.79,20.05,-4.76
3,false,0.009669,0.011628,0.0500,201.05,51.00,20.00,40.00,2.00,12.930,8.73,-1.12,25.79,20.05,-4.76
3,false,0.009669,0.012274,0.0500,201.05,54.00,20.00,40.00,2.00,13.822,8.73,4.69,25.79,20.05,-4.76
3,false,0.009669,0.012920,0.0500,201.05,57.00,20.00,40.00,2.00,15.276,8.73,10.51,25.79,20.05,-4.76
3,false,0.009669,0.013566,0.0500,201.05,60.00,20.00,40.00,2.00,16.730,8.73,16.32,25.79,20.05,-4.76
3,false,0.009669,0.014212,0.0500,201.05,63.00,20.00,40.00,2.00,18.184,8.73,22.14,25.79,20.05,-4.76
3,false,0.007471,0.010982,0.0550,201.05,49.00,15.00,30.00,2.00,6.347,8.73,-5.00,-5.66,-9.96,-4.76
3,false,0.007471,0.011628,0.0550,201.05,52.00,15.00,30.00,2.00,5.300,8.73,0.81,-5.66,-9.96,-4.76
3,false,0.007471,0.012274,0.0550,201.05,55.00,15.00,30.00,2.00,6.754,8.73,6.63,-5.66,-9.96,-4.76
3,false,0.007471,0.012920,0.0550,201.05,58.00,15.00,30.00,2.00,8.208,8.73,12.45,-5.66,-9.96,-4.76
3,false,0.007471,0.013566,0.0550,201.05,61.00,15.00,30.00,2.00,9.662,8.73,18.26,-5.66,-9.96,-4.76
3,false,0.007471,0.014212,0.0550,201.05,64.00,15.00,30.00,2.00,11.116,8.73,24.08,-5.66,-9.96,-4.76
3,false,0.007911,0.010982,0.0550,201.00,50.00,16.00,32.00,2.00,3.104,8.73,-3.06,0.63,-3.96,-4.76
3,false,0.007911,0.011628,0.0550,201.00,53.00,16.00,32.00,2.00,3.026,8.73,2.75,0.63,-3.96,-4.76
3,false,0.007911,0.012274,0.0550,201.00,56.00,16.00,32.00,2.00,4.480,8.73,8.57,0.63,-3.96,-4.76
3,false,0.007911,0.012920,0.0550,201.00,59.00,16.00,32.00,2.00,5.934,8.73,14.39,0.63,-3.96,-4.76
3,false,0.007911,0.013566,0.0550,201.00,62.00,16.00,32.00,2.00,7.389,8.73,20.20,0.63,-3.96,-4.76
3,false,0.007911,0.014212,0.0550,201.00,64.00,16.00,32.00,2.00,8.358,8.73,24.08,0.63,-3.96,-4.76
3,false,0.008350,0.010982,0.0550,201.05,50.00,17.00,34.00,2.00,4.196,8.73,-3.06,6.92,2.04,-4.76
3,false,0.008350,0.011628,0.0550,201.05,53.00,17.00,34.00,2.00,4.118,8.73,2.75,6.92,2.04,-4.76
3,false,0.008350,0.012274,0.0550,201.05,55.00,17.00,34.00,2.00,5.088,8.73,6.63,6.92,2.04,-4.76
3,false,0.008350,0.012920,0.0550,201.05,58.00,17.00,34.00,2.00,6.542,8.73,12.45,6.92,2.04,-4.76
3,false,0.008350,0.013566,0.0550,201.05,62.00,17.00,34.00,2.00,8.481,8.73,20.20,6.92,2.04,-4.76
3,false,0.008350,0.014212,0.0550,201.05,64.00,17.00,34.00,2.00,9.450,8.73,24.08,6.92,2.04,-4.76
3,false,0.008790,0.010982,0.0550,201.05,50.00,18.00,36.00,2.00,7.269,8.73,-3.06,13.21,8.04,-4.76
3,false,0.008790,0.011628,0.0550,201.05,52.00,18.00,36.00,2.00,6.707,8.73,0.81,13.21,8.04,-4.76
3,false,0.008790,0.012274,0.0550,201.05,55.00,18.00,36.00,2.00,8.161,8.73,6.63,13.21,8.04,-4.76
3,false,0.008790,0.012920,0.0550,201.05,58.00,18.00,36.00,2.00,9.615,8.73,12.45,13.21,8.04,-4.76
3,false,0.008790,0.013566,0.0550,201.05,62.00,18.00,36.00,2.00,11.554,8.73,20.20,13.21,8.04,-4.76
3,false,0.008790,0.014212,0.0550,201.05,65.00,18.00,36.00,2.00,13.008,8.73,26.02,13.21,8.04,-4.76
3,false,0.009229,0.010982,0.0550,201.05,48.00,19.00,38.00,2.00,11.311,8.73,-6.94,19.50,14.05,-4.76
3,false,0.009229,0.011628,0.0550,201.05,51.00,19.00,38.00,2.00,9.857,8.73,-1.12,19.50,14.05,-4.76
3,false,0.009229,0.012274,0.0550,201.05,54.00,19.00,38.00,2.00,10.749,8.73,4.69,19.50,14.05,-4.76
3,false,0.009229,0.012920,0.0550,201.05,57.00,19.00,38.00,2.00,12.203,8.73,10.51,19.50,14.05,-4.76
3,false,0.009229,0.013566,0.0550,201.05,60.00,19.00,38.00,2.00,13.657,8.73,16.32,19.50,14.05,-4.76
3,false,0.009229,0.014212,0.0550,201.05,63.00,19.00,38.00,2.00,15.111,8.73,22.14,19.50,14.05,-4.76
3,false,0.009669,0.010982,0.0550,201.05,48.00,20.00,40.00,3.00,23.908,8.73,-6.94,25.79,20.05,42.86
3,false,0.009669,0.011628,0.0550,201.05,51.00,20.00,40.00,3.00,22.454,8.73,-1.12,25.79,20.05,42.86
3,false,0.009669,0.012274,0.0550,201.05,54.00,20.00,40.00,3.00,23.346,8.73,4.69,25.79,20.05,42.86
3,false,0.009669,0.012920,0.0550,201.05,57.00,20.00,40.00,3.00,24.800,8.73,10.51,25.79,20.05,42.86
3,false,0.009669,0.013566,0.0550,201.05,60.00,20.00,40.00,3.00,26.254,8.73,16.32,25.79,20.05,42.86
3,false,0.009669,0.014212,0.0550,201.05,63.00,20.00,40.00,3.00,27.708,8.73,22.14,25.79,20.05,42.86
3,false,0.007471,0.010982,0.0590,201.05,49.00,15.00,30.00,2.00,6.347,8.73,-5.00,-5.66,-9.96,-4.76
3,false,0.007471,0.011628,0.0590,201.05,52.00,15.00,30.00,2.00,5.300,8.73,0.81,-5.66,-9.96,-4.76
3,false,0.007471,0.012274,0.0590,201.05,55.00,15.00,30.00,2.00,6.754,8.73,6.63,-5.66,-9.96,-4.76
3,false,0.007471,0.012920,0.0590,201.05,58.00,15.00,30.00,2.00,8.208,8.73,12.45,-5.66,-9.96,-4.76
3,false,0.007471,0.013566,0.0590,201.05,61.00,15.00,30.00,2.00,9.662,8.73,18.26,-5.66,-9.96,-4.76
3,false,0.007471,0.014212,0.0590,201.05,64.00,15.00,30.00,2.00,11.116,8.73,24.08,-5.66,-9.96,-4.76
3,false,0.007911,0.010982,0.0590,201.00,50.00,16.00,32.00,2.00,3.104,8.73,-3.06,0.63,-3.96,-4.76
3,false,0.007911,0.011628,0.0590,201.00,53.00,16.00,32.00,2.00,3.026,8.73,2.75,0.63,-3.96,-4.76
3,false,0.007911,0.012274,0.0590,201.00,56.00,16.00,32.00,2.00,4.480,8.73,8.57,0.63,-3.96,-4.76
3,false,0.007911,0.012920,0.0590,201.00,59.00,16.00,32.00,2.00,5.934,8.73,14.39,0.63,-3.96,-4.76
3,false,0.007911,0.013566,0.0590,201.00,62.00,16.00,32.00,2.00,7.389,8.73,20.20,0.63,-3.96,-4.76
3,false,0.007911,0.014212,0.0590,201.00,64.00,16.00,32.00,2.00,8.358,8.73,24.08,0.63,-3.96,-4.76
3,false,0.008350,0.010982,0.0590,201.05,50.00,17.00,34.00,2.00,4.196,8.73,-3.06,6.92,2.04,-4.76
3,false,0.008350,0.011628,0.0590,201.05,53.00,17.00,34.00,2.00,4.118,8.73,2.75,6.92,2.04,-4.76
3,false,0.008350,0.012274,0.0590,201.05,55.00,17.00,34.00,2.00,5.088,8.73,6.63,6.92,2.04,-4.76
3,false,0.008350,0.012920,0.0590,201.05,58.00,17.00,34.00,2.00,6.542,8.73,12.45,6.92,2.04,-4.76
3,false,0.008350,0.013566,0.0590,201.05,62.00,17.00,34.00,2.00,8.481,8.73,20.20,6.92,2.04,-4.76
3,false,0.008350,0.014212,0.0590,201.05,64.00,17.00,34.00,2.00,9.450,8.73,24.08,6.92,2.04,-4.76
3,false,0.008790,0.010982,0.0590,201.05,50.00,18.00,36.00,2.00,7.269,8.73,-3.06,13.21,8.04,-4.76
3,false,0.008790,0.011628,0.0590,201.05,52.00,18.00,36.00,2.00,6.707,8.73,0.81,13.21,8.04,-4.76
3,false,0.008790,0.012274,0.0590,201.05,55.00,18.00,36.00,2.00,8.161,8.73,6.63,13.21,8.04,-4.76
3,false,0.008790,0.012920,0.0590,201.05,58.00,18.00,36.00,2.00,9.615,8.73,12.45,13.21,8.04,-4.76
3,false,0.008790,0.013566,0.0590,201.05,62.00,18.00,36.00,2.00,11.554,8.73,20.20,13.21,8.04,-4.76
3,false,0.008790,0.014212,0.0590,201.05,65.00,18.00,36.00,2.00,13.008,8.73,26.02,13.21,8.04,-4.76
3,false,0.009229,0.010982,0.0590,201.05,48.00,19.00,37.00,3.00,20.085,8.73,-6.94,19.50,11.04,42.86
3,false,0.009229,0.011628,0.0590,201.05,51.00,19.00,37.00,3.00,18.631,8.73,-1.12,19.50,11.04,42.86
3,false,0.009229,0.012274,0.0590,201.05,54.00,19.00,37.00,3.00,19.523,8.73,4.69,19.50,11.04,42.86
3,false,0.009229,0.012920,0.0590,201.05,57.00,19.00,37.00,3.00,20.977,8.73,10.51,19.50,11.04,42.86
3,false,0.009229,0.013566,0.0590,201.05,60.00,19.00,37.00,3.00,22.431,8.73,16.32,19.50,11.04,42.86
3,false,0.009229,0.014212,0.0590,201.05,63.00,19.00,37.00,3.00,23.885,8.73,22.14,19.50,11.04,42.86
3,false,0.009669,0.010982,0.0590,201.05,48.00,20.00,40.00,3.00,23.908,8.73,-6.94,25.79,20.05,42.86
3,false,0.009669,0.011628,0.0590,201.05,51.00,20.00,40.00,3.00,22.454,8.73,-1.12,25.79,20.05,42.86
3,false,0.009669,0.012274,0.0590,201.05,54.00,20.00,40.00,3.00,23.346,8.73,4.69,25.79,20.05,42.86
3,false,0.009669,0.012920,0.0590,201.05,57.00,20.00,40.00,3.00,24.800,8.73,10.51,25.79,20.05,42.86
3,false,0.009669,0.013566,0.0590,201.05,60.00,20.00,40.00,3.00,26.254,8.73,16.32,25.79,20.05,42.86
3,false,0.009669,0.014212,0.0590,201.05,63.00,20.00,40.00,3.00,27.708,8.73,22.14,25.79,20.05,42.86
3,false,0.007471,0.010982,0.0620,201.05,49.00,15.00,30.00,2.00,6.347,8.73,-5.00,-5.66,-9.96,-4.76
3,false,0.007471,0.011628,0.0620,201.05,52.00,15.00,30.00,2.00,5.300,8.73,0.81,-5.66,-9.96,-4.76
3,false,0.007471,0.012274,0.0620,201.05,55.00,15.00,30.00,2.00,6.754,8.73,6.63,-5.66,-9.96,-4.76
3,false,0.007471,0.012920,0.0620,201.05,58.00,15.00,30.00,2.00,8.208,8.73,12.45,-5.66,-9.96,-4.76
3,false,0.007471,0.013566,0.0620,201.05,61.00,15.00,30.00,2.00,9.662,8.73,18.26,-5.66,-9.96,-4.76
3,false,0.007471,0.014212,0.0620,201.05,64.00,15.00,30.00,2.00,11.116,8.73,24.08,-5.66,-9.96,-4.76
3,false,0.007911,0.010982,0.0620,201.00,50.00,16.00,31.00,2.00,3.854,8.73,-3.06,0.63,-6.96,-4.76
3,false,0.007911,0.011628,0.0620,201.00,53.00,16.00,31.00,2.00,3.777,8.73,2.75,0.63,-6.96,-4.76
3,false,0.007911,0.012274,0.0620,201.00,56.00,16.00,31.00,2.00,5.231,8.73,8.57,0.63,-6.96,-4.76
3,false,0.007911,0.012920,0.0620,201.00,59.00,16.00,31.00,2.00,6.685,8.73,14.39,0.63,-6.96,-4.76
3,false,0.007911,0.013566,0.0620,201.00,62.00,16.00,31.00,2.00,8.139,8.73,20.20,0.63,-6.96,-4.76
3,false,0.007911,0.014212,0.0620,201.00,64.00,16.00,31.00,2.00,9.108,8.73,24.08,0.63,-6.96,-4.76
3,false,0.008350,0.010982,0.0620,201.05,50.00,17.00,34.00,2.00,4.196,8.73,-3.06,6.92,2.04,-4.76
3,false,0.008350,0.011628,0.0620,201.05,53.00,17.00,34.00,2.00,4.118,8.73,2.75,6.92,2.04,-4.76
3,false,0.008350,0.012274,0.0620,201.05,55.00,17.00,34.00,2.00,5.088,8.73,6.63,6.92,2.04,-4.76
3,false,0.008350,0.012920,0.0620,201.05,58.00,17.00,34.00,2.00,6.542,8.73,12.45,6.92,2.04,-4.76
3,false,0.008350,0.013566,0.0620,201.05,62.00,17.00,34.00,2.00,8.481,8.73,20.20,6.92,2.04,-4.76
3,false,0.008350,0.014212,0.0620,201.05,64.00,17.00,34.00,2.00,9.450,8.73,24.08,6.92,2.04,-4.76
3,false,0.008790,0.010982,0.0620,201.05,50.00,18.00,36.00,2.00,7.269,8.73,-3.06,13.21,8.04,-4.76
3,false,0.008790,0.011628,0.0620,201.05,52.00,18.00,36.00,2.00,6.707,8.73,0.81,13.21,8.04,-4.76
3,false,0.008790,0.012274,0.0620,201.05,55.00,18.00,36.00,2.00,8.161,8.73,6.63,13.21,8.04,-4.76
3,false,0.008790,0.012920,0.0620,201.05,58.00,18.00,36.00,2.00,9.615,8.73,12.45,13.21,8.04,-4.76
3,false,0.008790,0.013566,0.0620,201.05,62.00,18.00,36.00,2.00,11.554,8.73,20.20,13.21,8.04,-4.76
3,false,0.008790,0.014212,0.0620,201.05,65.00,18.00,36.00,2.00,13.008,8.73,26.02,13.21,8.04,-4.76
3,false,0.009229,0.010982,0.0620,201.05,48.00,19.00,37.00,3.00,20.085,8.73,-6.94,19.50,11.04,42.86
3,false,0.009229,0.011628,0.0620,201.05,51.00,19.00,37.00,3.00,18.631,8.73,-1.12,19.50,11.04,42.86
3,false,0.009229,0.012274,0.0620,201.05,54.00,19.00,37.00,3.00,19.523,8.73,4.69,19.50,11.04,42.86
3,false,0.009229,0.012920,0.0620,201.05,57.00,19.00,37.00,3.00,20.977,8.73,10.51,19.50,11.04,42.86
3,false,0.009229,0.013566,0.0620,201.05,60.00,19.00,37.00,3.00,22.431,8.73,16.32,19.50,11.04,42.86
3,false,0.009229,0.014212,0.0620,201.05,63.00,19.00,37.00,3.00,23.885,8.73,22.14,19.50,11.04,42.86
3,false,0.009669,0.010982,0.0620,201.05,48.00,20.00,39.00,3.00,23.158,8.73,-6.94,25.79,17.05,42.86
3,false,0.009669,0.011628,0.0620,201.05,51.00,20.00,39.00,3.00,21.704,8.73,-1.12,25.79,17.05,42.86
3,false,0.009669,0.012274,0.0620,201.05,54.00,20.00,39.00,3.00,22.595,8.73,4.69,25.79,17.05,42.86
3,false,0.009669,0.012920,0.0620,201.05,57.00,20.00,39.00,3.00,24.050,8.73,10.51,25.79,17.05,42.86
3,false,0.009669,0.013566,0.0620,201.05,60.00,20.00,39.00,3.00,25.504,8.73,16.32,25.79,17.05,42.86
3,false,0.009669,0.014212,0.0620,201.05,63.00,20.00,39.00,3.00,26.958,8.73,22.14,25.79,17.05,42.86
3,false,0.007471,0.010982,0.0650,201.05,49.00,15.00,30.00,2.00,6.347,8.73,-5.00,-5.66,-9.96,-4.76
3,false,0.007471,0.011628,0.0650,201.05,52.00,15.00,30.00,2.00,5.300,8.73,0.81,-5.66,-9.96,-4.76
3,false,0.007471,0.012274,0.0650,201.05,55.00,15.00,30.00,2.00,6.754,8.73,6.63,-5.66,-9.96,-4.76
3,false,0.007471,0.012920,0.0650,201.05,58.00,15.00,30.00,2.00,8.208,8.73,12.45,-5.66,-9.96,-4.76
3,false,0.007471,0.013566,0.0650,201.05,61.00,15.00,30.00,2.00,9.662,8.73,18.26,-5.66,-9.96,-4.76
3,false,0.007471,0.014212,0.0650,201.05,64.00,15.00,30.00,2.00,11.116,8.73,24.08,-5.66,-9.96,-4.76
3,false,0.007911,0.010982,0.0650,201.00,50.00,16.00,31.00,2.00,3.854,8.73,-3.06,0.63,-6.96,-4.76
3,false,0.007911,0.011628,0.0650,201.00,53.00,16.00,31.00,2.00,3.777,8.73,2.75,0.63,-6.96,-4.76
3,false,0.007911,0.012274,0.0650,201.00,56.00,16.00,31.00,2.00,5.231,8.73,8.57,0.63,-6.96,-4.76
3,false,0.007911,0.012920,0.0650,201.00,59.00,16.00,31.00,2.00,6.685,8.73,14.39,0.63,-6.96,-4.76
3,false,0.007911,0.013566,0.0650,201.00,62.00,16.00,31.00,2.00,8.139,8.73,20.20,0.63,-6.96,-4.76
3,false,0.007911,0.014212,0.0650,201.00,64.00,16.00,31.00,2.00,9.108,8.73,24.08,0.63,-6.96,-4.76
3,false,0.008350,0.010982,0.0650,201.05,50.00,17.00,34.00,2.00,4.196,8.73,-3.06,6.92,2.04,-4.76
3,false,0.008350,0.011628,0.0650,201.05,53.00,17.00,34.00,2.00,4.118,8.73,2.75,6.92,2.04,-4.76
3,false,0.008350,0.012274,0.0650,201.05,55.00,17.00,34.00,2.00,5.088,8.73,6.63,6.92,2.04,-4.76
3,false,0.008350,0.012920,0.0650,201.05,58.00,17.00,34.00,2.00,6.542,8.73,12.45,6.92,2.04,-4.76
3,false,0.008350,0.013566,0.0650,201.05,62.00,17.00,34.00,2.00,8.481,8.73,20.20,6.92,2.04,-4.76
3,false,0.008350,0.014212,0.0650,201.05,64.00,17.00,34.00,2.00,9.450,8.73,24.08,6.92,2.04,-4.76
3,false,0.008790,0.010982,0.0650,201.05,50.00,18.00,36.00,2.00,7.269,8.73,-3.06,13.21,8.04,-4.76
3,false,0.008790,0.011628,0.0650,201.05,52.00,18.00,36.00,2.00,6.707,8.73,0.81,13.21,8.04,-4.76
3,false,0.008790,0.012274,0.0650,201.05,55.00,18.00,36.00,2.00,8.161,8.73,6.63,13.21,8.04,-4.76
3,false,0.008790,0.012920,0.0650,201.05,58.00,18.00,36.00,2.00,9.615,8.73,12.45,13.21,8.04,-4.76
3,false,0.008790,0.013566,0.0650,201.05,62.00,18.00,36.00,2.00,11.554,8.73,20.20,13.21,8.04,-4.76
3,false,0.008790,0.014212,0.0650,201.05,65.00,18.00,36.00,2.00,13.008,8.73,26.02,13.21,8.04,-4.76
3,false,0.009229,0.010982,0.0650,201.05,48.00,19.00,37.00,3.00,20.085,8.73,-6.94,19.50,11.04,42.86
3,false,0.009229,0.011628,0.0650,201.05,51.00,19.00,37.00,3.00,18.631,8.73,-1.12,19.50,11.04,42.86
3,false,0.009229,0.012274,0.0650,201.05,54.00,19.00,37.00,3.00,19.523,8.73,4.69,19.50,11.04,42.86
3,false,0.009229,0.012920,0.0650,201.05,57.00,19.00,37.00,3.00,20.977,8.73,10.51,19.50,11.04,42.86
3,false,0.009229,0.013566,0.0650,201.05,60.00,19.00,37.00,3.00,22.431,8.73,16.32,19.50,11.04,42.86
3,false,0.009229,0.014212,0.0650,201.05,63.00,19.00,37.00,3.00,23.885,8.73,22.14,19.50,11.04,42.86
3,false,0.009669,0.010982,0.0650,201.05,48.00,20.00,39.00,3.00,23.158,8.73,-6.94,25.79,17.05,42.86
3,false,0.009669,0.011628,0.0650,201.05,51.00,20.00,39.00,3.00,21.704,8.73,-1.12,25.79,17.05,42.86
3,false,0.009669,0.012274,0.0650,201.05,54.00,20.00,39.00,3.00,22.595,8.73,4.69,25.79,17.05,42.86
3,false,0.009669,0.012920,0.0650,201.05,57.00,20.00,39.00,3.00,24.050,8.73,10.51,25.79,17.05,42.86
3,false,0.009669,0.013566,0.0650,201.05,60.00,20.00,39.00,3.00,25.504,8.73,16.32,25.79,17.05,42.86
3,false,0.009669,0.014212,0.0650,201.05,63.00,20.00,39.00,3.00,26.958,8.73,22.14,25.79,17.05,42.86
3,false,0.007471,0.010982,0.0700,201.05,49.00,15.00,30.00,2.00,6.347,8.73,-5.00,-5.66,-9.96,-4.76
3,false,0.007471,0.011628,0.0700,201.05,52.00,15.00,30.00,2.00,5.300,8.73,0.81,-5.66,-9.96,-4.76
3,false,0.007471,0.012274,0.0700,201.05,55.00,15.00,30.00,2.00,6.754,8.73,6.63,-5.66,-9.96,-4.76
3,false,0.007471,0.012920,0.0700,201.05,58.00,15.00,30.00,2.00,8.208,8.73,12.45,-5.66,-9.96,-4.76
3,false,0.007471,0.013566,0.0700,201.05,61.00,15.00,30.00,2.00,9.662,8.73,18.26,-5.66,-9.96,-4.76
3,false,0.007471,0.014212,0.0700,201.05,64.00,15.00,30.00,2.00,11.116,8.73,24.08,-5.66,-9.96,-4.76
3,false,0.007911,0.010982,0.0700,201.00,50.00,16.00,31.00,2.00,3.854,8.73,-3.06,0.63,-6.96,-4.76
3,false,0.007911,0.011628,0.0700,201.00,53.00,16.00,31.00,2.00,3.777,8.73,2.75,0.63,-6.96,-4.76
3,false,0.007911,0.012274,0.0700,201.00,56.00,16.00,31.00,2.00,5.231,8.73,8.57,0.63,-6.96,-4.76
